sport,api_version,type,teamId,homeTeamFlg,season,season_id,week_number,game_number,season_type,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,first_name,last_name,full_name,G,MIN,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,AU_PTS,eFG%,TS%,shootingFoulsCommitted,shootingFoulsDrawn,personalFoulsCommitted,personalFoulsDrawn,offensiveFoulsCommitted,offensiveFoulsDrawn,doubleDoubles,tripleDoubles,GmSc
basketball,v1,Player,105,0,2022,6,5,29,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,105,0,2022,6,5,29,Championship,239,40,40,FWD,,Toccara,Ross,Toccara Ross,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,105,0,2022,6,5,29,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,24,3,5,0.6,3,4,0.75,0,1,0.0,0,0,,0,3,3,2,1,0,2,9,307,0.9,0.9,0,0,0,1,0,1,0,0,11.5
basketball,v1,Player,105,0,2022,6,5,29,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,16,3,3,1.0,0,0,,3,3,1.0,3,6,0.5,2,4,6,2,0,0,0,9,316,1.0,0.798,2,3,0,0,0,0,0,0,13.0
basketball,v1,Player,105,0,2022,6,5,29,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,29,10,13,0.769,0,0,,10,13,0.769,4,4,1.0,5,5,10,2,0,1,3,24,525,0.769,0.813,3,2,1,1,0,0,1,0,37.37
basketball,v1,Player,105,0,2022,6,5,29,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,38,8,16,0.5,6,9,0.667,2,7,0.286,2,2,1.0,0,3,3,9,4,0,5,24,517,0.688,0.711,1,0,1,1,1,0,0,0,32.99999999999999
basketball,v1,Player,105,0,2022,6,5,29,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,35,7,10,0.7,1,2,0.5,6,8,0.75,2,2,1.0,1,3,4,2,1,1,1,17,403,0.75,0.781,0,1,1,3,0,0,0,0,27.299999999999997
basketball,v1,Player,105,0,2022,6,5,29,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,24,2,7,0.286,0,3,0.0,2,4,0.5,0,0,,0,2,2,2,2,0,1,4,234,0.286,0.286,0,0,0,1,0,0,0,0,7.799999999999999
basketball,v1,Player,104,1,2022,6,5,29,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,30,1,3,0.333,0,1,0.0,1,2,0.5,4,4,1.0,2,3,5,1,0,0,3,6,139,0.333,0.63,1,2,2,0,0,0,0,0,5.6
basketball,v1,Player,104,1,2022,6,5,29,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,104,1,2022,6,5,29,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,35,12,24,0.5,6,8,0.75,6,16,0.375,0,0,,2,2,4,6,1,0,3,30,334,0.625,0.625,0,0,1,2,1,0,0,0,38.6
basketball,v1,Player,104,1,2022,6,5,29,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,30,3,6,0.5,1,2,0.5,2,4,0.5,0,0,,0,3,3,1,0,0,0,7,149,0.583,0.583,0,0,2,0,0,0,0,0,8.999999999999998
basketball,v1,Player,104,1,2022,6,5,29,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,35,8,17,0.471,0,1,0.0,8,16,0.5,3,4,0.75,3,6,9,3,1,0,2,19,254,0.471,0.506,2,2,1,0,0,0,0,0,26.4
basketball,v1,Player,104,1,2022,6,5,29,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,7,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,0,0,2,1,0,0,120,0.0,0.0,0,0,0,0,0,0,0,0,2.4899999999999998
basketball,v1,Player,104,1,2022,6,5,29,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,104,1,2022,6,5,29,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,38,9,16,0.562,2,4,0.5,7,12,0.583,2,2,1.0,1,4,5,9,4,0,6,22,360,0.625,0.652,2,1,1,0,0,0,0,0,31.4
basketball,v1,Player,104,1,2022,6,5,29,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,1,9,0,2,0.0,0,2,0.0,0,0,,0,0,,1,1,2,0,0,0,3,0,73,0.0,0.0,0,0,0,0,0,1,0,0,-2.0
basketball,v1,Player,104,1,2022,6,5,29,Championship,224,12,12,FWD,,Kiki,Harrigan,Kiki Harrigan,1,16,2,4,0.5,1,2,0.5,1,2,0.5,1,2,0.5,1,0,1,1,2,1,0,6,176,0.625,0.615,1,1,0,0,0,0,0,0,11.759999999999998
